,Worker ID,Link to Individual Worker Page,Number of HITs approved or rejected - Lifetime,Number of HITs approved - Lifetime,Your Lifetime approval rate,Number of HITs approved or rejected - Last 30 days,Number of HITs approved - Last 30 days,Your Last 30 days approval rate,Number of HITs approved or rejected - Last 7 days,Number of HITs approved - Last 7 days,Your Last 7 days approval rate,CURRENT-took part in a tapseq task,UPDATE-took part in a tapseq task,CURRENT-participated in the past,UPDATE-participated in the past,CURRENT-eligible for next step memory rep,UPDATE-eligible for next step memory rep,CURRENT-eligible for memory testing 1 week,UPDATE-eligible for memory testing 1 week,CURRENT-completed memory rep,UPDATE-completed memory rep,CURRENT-completed memory encoding 24h,UPDATE-completed memory encoding 24h,CURRENT-completed encoding successfully ,UPDATE-completed encoding successfully ,CURRENT-completed day5,UPDATE-completed day5,CURRENT-completed day4,UPDATE-completed day4,CURRENT-completed day3,UPDATE-completed day3,CURRENT-completed day2,UPDATE-completed day2,CURRENT-completed day1,UPDATE-completed day1,CURRENT-Completed My Experiment Already,UPDATE-Completed My Experiment Already,CURRENT BlockStatus,UPDATE BlockStatus,BlockReason,demo_demo_accuracy,demo_arrow_correct,encoding_arrow_accuracy,testing_longest_response_strike,not_too_slow,not_too_Fast,sufficient_test_acc,WorkerId,UPDATE-completed birds memory rep
1693,A3RXXEVLEAM53M,https://requester.mturk.com/workers/A3RXXEVLEAM53M,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1694,A3RYJ0DWL1TXV1,https://requester.mturk.com/workers/A3RYJ0DWL1TXV1,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1695,A3RZ9OTCS0IWFI,https://requester.mturk.com/workers/A3RZ9OTCS0IWFI,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1696,A3S392MV6HWTTE,https://requester.mturk.com/workers/A3S392MV6HWTTE,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1697,A3S3NLZV7A06QN,https://requester.mturk.com/workers/A3S3NLZV7A06QN,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1698,A3S3WYVCVWW8IZ,https://requester.mturk.com/workers/A3S3WYVCVWW8IZ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1699,A3S67QA0SQVPUJ,https://requester.mturk.com/workers/A3S67QA0SQVPUJ,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1700,A3S6CBTU1HB21X,https://requester.mturk.com/workers/A3S6CBTU1HB21X,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1701,A3S9XFLDU4YK2E,https://requester.mturk.com/workers/A3S9XFLDU4YK2E,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1702,A3SDFAOJW87FGP,https://requester.mturk.com/workers/A3SDFAOJW87FGP,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1703,A3SEQOF348VNQN,https://requester.mturk.com/workers/A3SEQOF348VNQN,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1704,A3SFNY43VM330P,https://requester.mturk.com/workers/A3SFNY43VM330P,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1705,A3SFP9VSFJY2YW,https://requester.mturk.com/workers/A3SFP9VSFJY2YW,1,1,100.00%,1,1,100.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1706,A3SMB36H9SH2FD,https://requester.mturk.com/workers/A3SMB36H9SH2FD,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1707,A3SMPG1SKJSLQW,https://requester.mturk.com/workers/A3SMPG1SKJSLQW,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1708,A3SRVRFTL8413I,https://requester.mturk.com/workers/A3SRVRFTL8413I,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1709,A3SSIUMI7ONK5W,https://requester.mturk.com/workers/A3SSIUMI7ONK5W,4,4,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1710,A3SSKQAFAOM02T,https://requester.mturk.com/workers/A3SSKQAFAOM02T,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1711,A3T5UAYFKJBVTA,https://requester.mturk.com/workers/A3T5UAYFKJBVTA,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1712,A3T8AGHKKNWY9J,https://requester.mturk.com/workers/A3T8AGHKKNWY9J,1,1,100.00%,1,1,100.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1713,A3T9WZOUQGE2UW,https://requester.mturk.com/workers/A3T9WZOUQGE2UW,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1714,A3TACK9NUMFBZA,https://requester.mturk.com/workers/A3TACK9NUMFBZA,3,3,100.00%,1,1,100.00%,0,0,0.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1715,A3TBG0S2IEBVHU,https://requester.mturk.com/workers/A3TBG0S2IEBVHU,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1716,A3TCN1KTLYG8HC,https://requester.mturk.com/workers/A3TCN1KTLYG8HC,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1717,A3TDA1NWHNQFE3,https://requester.mturk.com/workers/A3TDA1NWHNQFE3,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1718,A3TF2L36Z80Y6N,https://requester.mturk.com/workers/A3TF2L36Z80Y6N,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1719,A3TG3EHZ5Q0U40,https://requester.mturk.com/workers/A3TG3EHZ5Q0U40,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1720,A3TH6B3RUD1MUQ,https://requester.mturk.com/workers/A3TH6B3RUD1MUQ,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1721,A3TI4G63J6VCKV,https://requester.mturk.com/workers/A3TI4G63J6VCKV,2,2,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1722,A3TIUQ5JYFA559,https://requester.mturk.com/workers/A3TIUQ5JYFA559,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1723,A3TL4S87NTBEQ3,https://requester.mturk.com/workers/A3TL4S87NTBEQ3,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1724,A3TPW4JUUJDUFI,https://requester.mturk.com/workers/A3TPW4JUUJDUFI,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1725,A3TUJHF9LW3M8N,https://requester.mturk.com/workers/A3TUJHF9LW3M8N,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1726,A3U0GQGAPN2DAV,https://requester.mturk.com/workers/A3U0GQGAPN2DAV,2,2,100.00%,0,0,0.00%,0,0,0.00%,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1727,A3U21R6BSJWJQ1,https://requester.mturk.com/workers/A3U21R6BSJWJQ1,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1728,A3U2VUZ2L7HIWG,https://requester.mturk.com/workers/A3U2VUZ2L7HIWG,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1729,A3U6RJMSR2X11H,https://requester.mturk.com/workers/A3U6RJMSR2X11H,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1730,A3U7XME8B3M7NI,https://requester.mturk.com/workers/A3U7XME8B3M7NI,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1731,A3UD7T1L80TCR3,https://requester.mturk.com/workers/A3UD7T1L80TCR3,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1732,A3UI9A8F9IDZTG,https://requester.mturk.com/workers/A3UI9A8F9IDZTG,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1733,A3UN1F1EOHKKE6,https://requester.mturk.com/workers/A3UN1F1EOHKKE6,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1734,A3UOG4U007DSXL,https://requester.mturk.com/workers/A3UOG4U007DSXL,1,1,100.00%,1,1,100.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1735,A3UST4ECBO0560,https://requester.mturk.com/workers/A3UST4ECBO0560,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1736,A3UUH3632AI3ZX,https://requester.mturk.com/workers/A3UUH3632AI3ZX,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1737,A3UWHJTAUTF6TO,https://requester.mturk.com/workers/A3UWHJTAUTF6TO,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1738,A3UXXDG58OXWEL,https://requester.mturk.com/workers/A3UXXDG58OXWEL,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1739,A3UZ5V4Y0K3YPV,https://requester.mturk.com/workers/A3UZ5V4Y0K3YPV,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1740,A3UZYBO3EGBDWR,https://requester.mturk.com/workers/A3UZYBO3EGBDWR,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1741,A3V1VK1A3NYN17,https://requester.mturk.com/workers/A3V1VK1A3NYN17,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1742,A3V2XCDF45VN9X,https://requester.mturk.com/workers/A3V2XCDF45VN9X,1,1,100.00%,1,1,100.00%,1,1,100.00%,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,Never Blocked,,,True,True,True,True,True,True,True,A3V2XCDF45VN9X,1
1743,A3V3SQCM8QGYB7,https://requester.mturk.com/workers/A3V3SQCM8QGYB7,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1744,A3VA5BS033GXU0,https://requester.mturk.com/workers/A3VA5BS033GXU0,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1745,A3VBNWON5XOUVS,https://requester.mturk.com/workers/A3VBNWON5XOUVS,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1746,A3VC2ZAJP08NYJ,https://requester.mturk.com/workers/A3VC2ZAJP08NYJ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1747,A3VENK02U0X16N,https://requester.mturk.com/workers/A3VENK02U0X16N,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1748,A3VG8YYPGF02CA,https://requester.mturk.com/workers/A3VG8YYPGF02CA,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1749,A3VH9AT1MB4MI2,https://requester.mturk.com/workers/A3VH9AT1MB4MI2,1,1,100.00%,1,1,100.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1750,A3VHDQR8A9JJ4F,https://requester.mturk.com/workers/A3VHDQR8A9JJ4F,2,2,100.00%,0,0,0.00%,0,0,0.00%,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1751,A3VHHOL9FV97D7,https://requester.mturk.com/workers/A3VHHOL9FV97D7,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1752,A3VOV38AURK7OQ,https://requester.mturk.com/workers/A3VOV38AURK7OQ,1,0,0.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1753,A3VPD34C23PQTQ,https://requester.mturk.com/workers/A3VPD34C23PQTQ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1754,A3VT7TOG781BQK,https://requester.mturk.com/workers/A3VT7TOG781BQK,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1755,A3VTOW7WLPTBRR,https://requester.mturk.com/workers/A3VTOW7WLPTBRR,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1756,A3VUOP95Z4LJK7,https://requester.mturk.com/workers/A3VUOP95Z4LJK7,1,0,0.00%,1,0,0.00%,1,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1757,A3VWWG2A0T60HZ,https://requester.mturk.com/workers/A3VWWG2A0T60HZ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1758,A3W2KU2SDVQF0I,https://requester.mturk.com/workers/A3W2KU2SDVQF0I,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1759,A3W3FYGMP7VLKZ,https://requester.mturk.com/workers/A3W3FYGMP7VLKZ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1760,A3W4XLAHW96WQI,https://requester.mturk.com/workers/A3W4XLAHW96WQI,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1761,A3X2BTHK3NSV6,https://requester.mturk.com/workers/A3X2BTHK3NSV6,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1762,A40O6S62MI2VC,https://requester.mturk.com/workers/A40O6S62MI2VC,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1763,A4158R4Y06ZB4,https://requester.mturk.com/workers/A4158R4Y06ZB4,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1764,A45HNDMV9V0NA,https://requester.mturk.com/workers/A45HNDMV9V0NA,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1765,A46X6HHZUZRRG,https://requester.mturk.com/workers/A46X6HHZUZRRG,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1766,A49MH7IW4LBF2,https://requester.mturk.com/workers/A49MH7IW4LBF2,3,2,66.67%,1,1,100.00%,0,0,0.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1767,A49WTQG4MBT9Z,https://requester.mturk.com/workers/A49WTQG4MBT9Z,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1768,A4A9Z8AKIHVUP,https://requester.mturk.com/workers/A4A9Z8AKIHVUP,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1769,A4ANRSA55IW5Q,https://requester.mturk.com/workers/A4ANRSA55IW5Q,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1770,A4H1T35G1RHI3,https://requester.mturk.com/workers/A4H1T35G1RHI3,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1771,A4HNS81WU3KY1,https://requester.mturk.com/workers/A4HNS81WU3KY1,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1772,A4LIJVRU6DG61,https://requester.mturk.com/workers/A4LIJVRU6DG61,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1773,A4LU8K5IEIW61,https://requester.mturk.com/workers/A4LU8K5IEIW61,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1774,A4LX69IQD39NZ,https://requester.mturk.com/workers/A4LX69IQD39NZ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1775,A4T4577P6JL6R,https://requester.mturk.com/workers/A4T4577P6JL6R,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1776,A4V3VZEMWDGD5,https://requester.mturk.com/workers/A4V3VZEMWDGD5,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1777,A4VAIK6L0GV7Y,https://requester.mturk.com/workers/A4VAIK6L0GV7Y,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1778,A4VUQ6627RJX8,https://requester.mturk.com/workers/A4VUQ6627RJX8,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1779,A4W94YAMEZBMG,https://requester.mturk.com/workers/A4W94YAMEZBMG,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1780,A4W9APAHFWVLO,https://requester.mturk.com/workers/A4W9APAHFWVLO,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1781,A4YZ3F7YVCCH7,https://requester.mturk.com/workers/A4YZ3F7YVCCH7,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1782,A5145V8MWKKI7,https://requester.mturk.com/workers/A5145V8MWKKI7,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1783,A55CXM7QR7R0N,https://requester.mturk.com/workers/A55CXM7QR7R0N,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1784,A5AE8MWFQVBX6,https://requester.mturk.com/workers/A5AE8MWFQVBX6,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1785,A5BCSSPC180AG,https://requester.mturk.com/workers/A5BCSSPC180AG,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1786,A5BMKZRGHNSRT,https://requester.mturk.com/workers/A5BMKZRGHNSRT,1,1,100.00%,1,1,100.00%,0,0,0.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1787,A5DMNDQD0GFPZ,https://requester.mturk.com/workers/A5DMNDQD0GFPZ,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1788,A5G7UW0WT3FOT,https://requester.mturk.com/workers/A5G7UW0WT3FOT,1,0,0.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1789,A5GSJYGCTADR6,https://requester.mturk.com/workers/A5GSJYGCTADR6,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1790,A5JUTCI1XLTTD,https://requester.mturk.com/workers/A5JUTCI1XLTTD,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1791,A5LSIMFNBHMTP,https://requester.mturk.com/workers/A5LSIMFNBHMTP,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1792,A5NBPVQRJ3SLI,https://requester.mturk.com/workers/A5NBPVQRJ3SLI,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1793,A5NE8TWS8ZV7B,https://requester.mturk.com/workers/A5NE8TWS8ZV7B,2,2,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1794,A5P12YJP805RG,https://requester.mturk.com/workers/A5P12YJP805RG,2,2,100.00%,0,0,0.00%,0,0,0.00%,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1795,A5RJAARS7IUFY,https://requester.mturk.com/workers/A5RJAARS7IUFY,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
