img_name,sub_folder,full_path_to_img,full_path_to_processed_img,full_path_to_features_VGG
EVENING_GROSBEAK_2.jpg,,..\birds dataset validation set renamed\EVENING_GROSBEAK_2.jpg,..\birds dataset validation set renamed_processed_VGG\EVENING_GROSBEAK_2.pt,..\birds dataset validation set renamed_features_VGG\EVENING_GROSBEAK_2.pkl
EVENING_GROSBEAK_3.jpg,,..\birds dataset validation set renamed\EVENING_GROSBEAK_3.jpg,..\birds dataset validation set renamed_processed_VGG\EVENING_GROSBEAK_3.pt,..\birds dataset validation set renamed_features_VGG\EVENING_GROSBEAK_3.pkl
EVENING_GROSBEAK_4.jpg,,..\birds dataset validation set renamed\EVENING_GROSBEAK_4.jpg,..\birds dataset validation set renamed_processed_VGG\EVENING_GROSBEAK_4.pt,..\birds dataset validation set renamed_features_VGG\EVENING_GROSBEAK_4.pkl
EVENING_GROSBEAK_5.jpg,,..\birds dataset validation set renamed\EVENING_GROSBEAK_5.jpg,..\birds dataset validation set renamed_processed_VGG\EVENING_GROSBEAK_5.pt,..\birds dataset validation set renamed_features_VGG\EVENING_GROSBEAK_5.pkl
FAIRY_BLUEBIRD_1.jpg,,..\birds dataset validation set renamed\FAIRY_BLUEBIRD_1.jpg,..\birds dataset validation set renamed_processed_VGG\FAIRY_BLUEBIRD_1.pt,..\birds dataset validation set renamed_features_VGG\FAIRY_BLUEBIRD_1.pkl
FAIRY_BLUEBIRD_2.jpg,,..\birds dataset validation set renamed\FAIRY_BLUEBIRD_2.jpg,..\birds dataset validation set renamed_processed_VGG\FAIRY_BLUEBIRD_2.pt,..\birds dataset validation set renamed_features_VGG\FAIRY_BLUEBIRD_2.pkl
FAIRY_BLUEBIRD_3.jpg,,..\birds dataset validation set renamed\FAIRY_BLUEBIRD_3.jpg,..\birds dataset validation set renamed_processed_VGG\FAIRY_BLUEBIRD_3.pt,..\birds dataset validation set renamed_features_VGG\FAIRY_BLUEBIRD_3.pkl
FAIRY_BLUEBIRD_4.jpg,,..\birds dataset validation set renamed\FAIRY_BLUEBIRD_4.jpg,..\birds dataset validation set renamed_processed_VGG\FAIRY_BLUEBIRD_4.pt,..\birds dataset validation set renamed_features_VGG\FAIRY_BLUEBIRD_4.pkl
FAIRY_BLUEBIRD_5.jpg,,..\birds dataset validation set renamed\FAIRY_BLUEBIRD_5.jpg,..\birds dataset validation set renamed_processed_VGG\FAIRY_BLUEBIRD_5.pt,..\birds dataset validation set renamed_features_VGG\FAIRY_BLUEBIRD_5.pkl
FAIRY_PENGUIN_1.jpg,,..\birds dataset validation set renamed\FAIRY_PENGUIN_1.jpg,..\birds dataset validation set renamed_processed_VGG\FAIRY_PENGUIN_1.pt,..\birds dataset validation set renamed_features_VGG\FAIRY_PENGUIN_1.pkl
FAIRY_PENGUIN_2.jpg,,..\birds dataset validation set renamed\FAIRY_PENGUIN_2.jpg,..\birds dataset validation set renamed_processed_VGG\FAIRY_PENGUIN_2.pt,..\birds dataset validation set renamed_features_VGG\FAIRY_PENGUIN_2.pkl
FAIRY_PENGUIN_3.jpg,,..\birds dataset validation set renamed\FAIRY_PENGUIN_3.jpg,..\birds dataset validation set renamed_processed_VGG\FAIRY_PENGUIN_3.pt,..\birds dataset validation set renamed_features_VGG\FAIRY_PENGUIN_3.pkl
FAIRY_PENGUIN_4.jpg,,..\birds dataset validation set renamed\FAIRY_PENGUIN_4.jpg,..\birds dataset validation set renamed_processed_VGG\FAIRY_PENGUIN_4.pt,..\birds dataset validation set renamed_features_VGG\FAIRY_PENGUIN_4.pkl
FAIRY_PENGUIN_5.jpg,,..\birds dataset validation set renamed\FAIRY_PENGUIN_5.jpg,..\birds dataset validation set renamed_processed_VGG\FAIRY_PENGUIN_5.pt,..\birds dataset validation set renamed_features_VGG\FAIRY_PENGUIN_5.pkl
FAIRY_TERN_1.jpg,,..\birds dataset validation set renamed\FAIRY_TERN_1.jpg,..\birds dataset validation set renamed_processed_VGG\FAIRY_TERN_1.pt,..\birds dataset validation set renamed_features_VGG\FAIRY_TERN_1.pkl
FAIRY_TERN_2.jpg,,..\birds dataset validation set renamed\FAIRY_TERN_2.jpg,..\birds dataset validation set renamed_processed_VGG\FAIRY_TERN_2.pt,..\birds dataset validation set renamed_features_VGG\FAIRY_TERN_2.pkl
FAIRY_TERN_3.jpg,,..\birds dataset validation set renamed\FAIRY_TERN_3.jpg,..\birds dataset validation set renamed_processed_VGG\FAIRY_TERN_3.pt,..\birds dataset validation set renamed_features_VGG\FAIRY_TERN_3.pkl
FAIRY_TERN_4.jpg,,..\birds dataset validation set renamed\FAIRY_TERN_4.jpg,..\birds dataset validation set renamed_processed_VGG\FAIRY_TERN_4.pt,..\birds dataset validation set renamed_features_VGG\FAIRY_TERN_4.pkl
FAIRY_TERN_5.jpg,,..\birds dataset validation set renamed\FAIRY_TERN_5.jpg,..\birds dataset validation set renamed_processed_VGG\FAIRY_TERN_5.pt,..\birds dataset validation set renamed_features_VGG\FAIRY_TERN_5.pkl
FAN_TAILED_WIDOW_1.jpg,,..\birds dataset validation set renamed\FAN_TAILED_WIDOW_1.jpg,..\birds dataset validation set renamed_processed_VGG\FAN_TAILED_WIDOW_1.pt,..\birds dataset validation set renamed_features_VGG\FAN_TAILED_WIDOW_1.pkl
FAN_TAILED_WIDOW_2.jpg,,..\birds dataset validation set renamed\FAN_TAILED_WIDOW_2.jpg,..\birds dataset validation set renamed_processed_VGG\FAN_TAILED_WIDOW_2.pt,..\birds dataset validation set renamed_features_VGG\FAN_TAILED_WIDOW_2.pkl
FAN_TAILED_WIDOW_3.jpg,,..\birds dataset validation set renamed\FAN_TAILED_WIDOW_3.jpg,..\birds dataset validation set renamed_processed_VGG\FAN_TAILED_WIDOW_3.pt,..\birds dataset validation set renamed_features_VGG\FAN_TAILED_WIDOW_3.pkl
FAN_TAILED_WIDOW_4.jpg,,..\birds dataset validation set renamed\FAN_TAILED_WIDOW_4.jpg,..\birds dataset validation set renamed_processed_VGG\FAN_TAILED_WIDOW_4.pt,..\birds dataset validation set renamed_features_VGG\FAN_TAILED_WIDOW_4.pkl
FAN_TAILED_WIDOW_5.jpg,,..\birds dataset validation set renamed\FAN_TAILED_WIDOW_5.jpg,..\birds dataset validation set renamed_processed_VGG\FAN_TAILED_WIDOW_5.pt,..\birds dataset validation set renamed_features_VGG\FAN_TAILED_WIDOW_5.pkl
FASCIATED_WREN_1.jpg,,..\birds dataset validation set renamed\FASCIATED_WREN_1.jpg,..\birds dataset validation set renamed_processed_VGG\FASCIATED_WREN_1.pt,..\birds dataset validation set renamed_features_VGG\FASCIATED_WREN_1.pkl
FASCIATED_WREN_2.jpg,,..\birds dataset validation set renamed\FASCIATED_WREN_2.jpg,..\birds dataset validation set renamed_processed_VGG\FASCIATED_WREN_2.pt,..\birds dataset validation set renamed_features_VGG\FASCIATED_WREN_2.pkl
FASCIATED_WREN_3.jpg,,..\birds dataset validation set renamed\FASCIATED_WREN_3.jpg,..\birds dataset validation set renamed_processed_VGG\FASCIATED_WREN_3.pt,..\birds dataset validation set renamed_features_VGG\FASCIATED_WREN_3.pkl
FASCIATED_WREN_4.jpg,,..\birds dataset validation set renamed\FASCIATED_WREN_4.jpg,..\birds dataset validation set renamed_processed_VGG\FASCIATED_WREN_4.pt,..\birds dataset validation set renamed_features_VGG\FASCIATED_WREN_4.pkl
FASCIATED_WREN_5.jpg,,..\birds dataset validation set renamed\FASCIATED_WREN_5.jpg,..\birds dataset validation set renamed_processed_VGG\FASCIATED_WREN_5.pt,..\birds dataset validation set renamed_features_VGG\FASCIATED_WREN_5.pkl
FIERY_MINIVET_1.jpg,,..\birds dataset validation set renamed\FIERY_MINIVET_1.jpg,..\birds dataset validation set renamed_processed_VGG\FIERY_MINIVET_1.pt,..\birds dataset validation set renamed_features_VGG\FIERY_MINIVET_1.pkl
FIERY_MINIVET_2.jpg,,..\birds dataset validation set renamed\FIERY_MINIVET_2.jpg,..\birds dataset validation set renamed_processed_VGG\FIERY_MINIVET_2.pt,..\birds dataset validation set renamed_features_VGG\FIERY_MINIVET_2.pkl
FIERY_MINIVET_3.jpg,,..\birds dataset validation set renamed\FIERY_MINIVET_3.jpg,..\birds dataset validation set renamed_processed_VGG\FIERY_MINIVET_3.pt,..\birds dataset validation set renamed_features_VGG\FIERY_MINIVET_3.pkl
FIERY_MINIVET_4.jpg,,..\birds dataset validation set renamed\FIERY_MINIVET_4.jpg,..\birds dataset validation set renamed_processed_VGG\FIERY_MINIVET_4.pt,..\birds dataset validation set renamed_features_VGG\FIERY_MINIVET_4.pkl
FIERY_MINIVET_5.jpg,,..\birds dataset validation set renamed\FIERY_MINIVET_5.jpg,..\birds dataset validation set renamed_processed_VGG\FIERY_MINIVET_5.pt,..\birds dataset validation set renamed_features_VGG\FIERY_MINIVET_5.pkl
FIORDLAND_PENGUIN_1.jpg,,..\birds dataset validation set renamed\FIORDLAND_PENGUIN_1.jpg,..\birds dataset validation set renamed_processed_VGG\FIORDLAND_PENGUIN_1.pt,..\birds dataset validation set renamed_features_VGG\FIORDLAND_PENGUIN_1.pkl
FIORDLAND_PENGUIN_2.jpg,,..\birds dataset validation set renamed\FIORDLAND_PENGUIN_2.jpg,..\birds dataset validation set renamed_processed_VGG\FIORDLAND_PENGUIN_2.pt,..\birds dataset validation set renamed_features_VGG\FIORDLAND_PENGUIN_2.pkl
FIORDLAND_PENGUIN_3.jpg,,..\birds dataset validation set renamed\FIORDLAND_PENGUIN_3.jpg,..\birds dataset validation set renamed_processed_VGG\FIORDLAND_PENGUIN_3.pt,..\birds dataset validation set renamed_features_VGG\FIORDLAND_PENGUIN_3.pkl
FIORDLAND_PENGUIN_4.jpg,,..\birds dataset validation set renamed\FIORDLAND_PENGUIN_4.jpg,..\birds dataset validation set renamed_processed_VGG\FIORDLAND_PENGUIN_4.pt,..\birds dataset validation set renamed_features_VGG\FIORDLAND_PENGUIN_4.pkl
FIORDLAND_PENGUIN_5.jpg,,..\birds dataset validation set renamed\FIORDLAND_PENGUIN_5.jpg,..\birds dataset validation set renamed_processed_VGG\FIORDLAND_PENGUIN_5.pt,..\birds dataset validation set renamed_features_VGG\FIORDLAND_PENGUIN_5.pkl
FIRE_TAILLED_MYZORNIS_1.jpg,,..\birds dataset validation set renamed\FIRE_TAILLED_MYZORNIS_1.jpg,..\birds dataset validation set renamed_processed_VGG\FIRE_TAILLED_MYZORNIS_1.pt,..\birds dataset validation set renamed_features_VGG\FIRE_TAILLED_MYZORNIS_1.pkl
FIRE_TAILLED_MYZORNIS_2.jpg,,..\birds dataset validation set renamed\FIRE_TAILLED_MYZORNIS_2.jpg,..\birds dataset validation set renamed_processed_VGG\FIRE_TAILLED_MYZORNIS_2.pt,..\birds dataset validation set renamed_features_VGG\FIRE_TAILLED_MYZORNIS_2.pkl
FIRE_TAILLED_MYZORNIS_3.jpg,,..\birds dataset validation set renamed\FIRE_TAILLED_MYZORNIS_3.jpg,..\birds dataset validation set renamed_processed_VGG\FIRE_TAILLED_MYZORNIS_3.pt,..\birds dataset validation set renamed_features_VGG\FIRE_TAILLED_MYZORNIS_3.pkl
FIRE_TAILLED_MYZORNIS_4.jpg,,..\birds dataset validation set renamed\FIRE_TAILLED_MYZORNIS_4.jpg,..\birds dataset validation set renamed_processed_VGG\FIRE_TAILLED_MYZORNIS_4.pt,..\birds dataset validation set renamed_features_VGG\FIRE_TAILLED_MYZORNIS_4.pkl
FIRE_TAILLED_MYZORNIS_5.jpg,,..\birds dataset validation set renamed\FIRE_TAILLED_MYZORNIS_5.jpg,..\birds dataset validation set renamed_processed_VGG\FIRE_TAILLED_MYZORNIS_5.pt,..\birds dataset validation set renamed_features_VGG\FIRE_TAILLED_MYZORNIS_5.pkl
FLAME_BOWERBIRD_1.jpg,,..\birds dataset validation set renamed\FLAME_BOWERBIRD_1.jpg,..\birds dataset validation set renamed_processed_VGG\FLAME_BOWERBIRD_1.pt,..\birds dataset validation set renamed_features_VGG\FLAME_BOWERBIRD_1.pkl
FLAME_BOWERBIRD_2.jpg,,..\birds dataset validation set renamed\FLAME_BOWERBIRD_2.jpg,..\birds dataset validation set renamed_processed_VGG\FLAME_BOWERBIRD_2.pt,..\birds dataset validation set renamed_features_VGG\FLAME_BOWERBIRD_2.pkl
FLAME_BOWERBIRD_3.jpg,,..\birds dataset validation set renamed\FLAME_BOWERBIRD_3.jpg,..\birds dataset validation set renamed_processed_VGG\FLAME_BOWERBIRD_3.pt,..\birds dataset validation set renamed_features_VGG\FLAME_BOWERBIRD_3.pkl
FLAME_BOWERBIRD_4.jpg,,..\birds dataset validation set renamed\FLAME_BOWERBIRD_4.jpg,..\birds dataset validation set renamed_processed_VGG\FLAME_BOWERBIRD_4.pt,..\birds dataset validation set renamed_features_VGG\FLAME_BOWERBIRD_4.pkl
FLAME_BOWERBIRD_5.jpg,,..\birds dataset validation set renamed\FLAME_BOWERBIRD_5.jpg,..\birds dataset validation set renamed_processed_VGG\FLAME_BOWERBIRD_5.pt,..\birds dataset validation set renamed_features_VGG\FLAME_BOWERBIRD_5.pkl
FLAME_TANAGER_1.jpg,,..\birds dataset validation set renamed\FLAME_TANAGER_1.jpg,..\birds dataset validation set renamed_processed_VGG\FLAME_TANAGER_1.pt,..\birds dataset validation set renamed_features_VGG\FLAME_TANAGER_1.pkl
FLAME_TANAGER_2.jpg,,..\birds dataset validation set renamed\FLAME_TANAGER_2.jpg,..\birds dataset validation set renamed_processed_VGG\FLAME_TANAGER_2.pt,..\birds dataset validation set renamed_features_VGG\FLAME_TANAGER_2.pkl
FLAME_TANAGER_3.jpg,,..\birds dataset validation set renamed\FLAME_TANAGER_3.jpg,..\birds dataset validation set renamed_processed_VGG\FLAME_TANAGER_3.pt,..\birds dataset validation set renamed_features_VGG\FLAME_TANAGER_3.pkl
FLAME_TANAGER_4.jpg,,..\birds dataset validation set renamed\FLAME_TANAGER_4.jpg,..\birds dataset validation set renamed_processed_VGG\FLAME_TANAGER_4.pt,..\birds dataset validation set renamed_features_VGG\FLAME_TANAGER_4.pkl
FLAME_TANAGER_5.jpg,,..\birds dataset validation set renamed\FLAME_TANAGER_5.jpg,..\birds dataset validation set renamed_processed_VGG\FLAME_TANAGER_5.pt,..\birds dataset validation set renamed_features_VGG\FLAME_TANAGER_5.pkl
FRIGATE_1.jpg,,..\birds dataset validation set renamed\FRIGATE_1.jpg,..\birds dataset validation set renamed_processed_VGG\FRIGATE_1.pt,..\birds dataset validation set renamed_features_VGG\FRIGATE_1.pkl
FRIGATE_2.jpg,,..\birds dataset validation set renamed\FRIGATE_2.jpg,..\birds dataset validation set renamed_processed_VGG\FRIGATE_2.pt,..\birds dataset validation set renamed_features_VGG\FRIGATE_2.pkl
FRIGATE_3.jpg,,..\birds dataset validation set renamed\FRIGATE_3.jpg,..\birds dataset validation set renamed_processed_VGG\FRIGATE_3.pt,..\birds dataset validation set renamed_features_VGG\FRIGATE_3.pkl
FRIGATE_4.jpg,,..\birds dataset validation set renamed\FRIGATE_4.jpg,..\birds dataset validation set renamed_processed_VGG\FRIGATE_4.pt,..\birds dataset validation set renamed_features_VGG\FRIGATE_4.pkl
FRIGATE_5.jpg,,..\birds dataset validation set renamed\FRIGATE_5.jpg,..\birds dataset validation set renamed_processed_VGG\FRIGATE_5.pt,..\birds dataset validation set renamed_features_VGG\FRIGATE_5.pkl
GAMBELS_QUAIL_1.jpg,,..\birds dataset validation set renamed\GAMBELS_QUAIL_1.jpg,..\birds dataset validation set renamed_processed_VGG\GAMBELS_QUAIL_1.pt,..\birds dataset validation set renamed_features_VGG\GAMBELS_QUAIL_1.pkl
GAMBELS_QUAIL_2.jpg,,..\birds dataset validation set renamed\GAMBELS_QUAIL_2.jpg,..\birds dataset validation set renamed_processed_VGG\GAMBELS_QUAIL_2.pt,..\birds dataset validation set renamed_features_VGG\GAMBELS_QUAIL_2.pkl
GAMBELS_QUAIL_3.jpg,,..\birds dataset validation set renamed\GAMBELS_QUAIL_3.jpg,..\birds dataset validation set renamed_processed_VGG\GAMBELS_QUAIL_3.pt,..\birds dataset validation set renamed_features_VGG\GAMBELS_QUAIL_3.pkl
GAMBELS_QUAIL_4.jpg,,..\birds dataset validation set renamed\GAMBELS_QUAIL_4.jpg,..\birds dataset validation set renamed_processed_VGG\GAMBELS_QUAIL_4.pt,..\birds dataset validation set renamed_features_VGG\GAMBELS_QUAIL_4.pkl
GAMBELS_QUAIL_5.jpg,,..\birds dataset validation set renamed\GAMBELS_QUAIL_5.jpg,..\birds dataset validation set renamed_processed_VGG\GAMBELS_QUAIL_5.pt,..\birds dataset validation set renamed_features_VGG\GAMBELS_QUAIL_5.pkl
GANG_GANG_COCKATOO_1.jpg,,..\birds dataset validation set renamed\GANG_GANG_COCKATOO_1.jpg,..\birds dataset validation set renamed_processed_VGG\GANG_GANG_COCKATOO_1.pt,..\birds dataset validation set renamed_features_VGG\GANG_GANG_COCKATOO_1.pkl
GANG_GANG_COCKATOO_2.jpg,,..\birds dataset validation set renamed\GANG_GANG_COCKATOO_2.jpg,..\birds dataset validation set renamed_processed_VGG\GANG_GANG_COCKATOO_2.pt,..\birds dataset validation set renamed_features_VGG\GANG_GANG_COCKATOO_2.pkl
GANG_GANG_COCKATOO_3.jpg,,..\birds dataset validation set renamed\GANG_GANG_COCKATOO_3.jpg,..\birds dataset validation set renamed_processed_VGG\GANG_GANG_COCKATOO_3.pt,..\birds dataset validation set renamed_features_VGG\GANG_GANG_COCKATOO_3.pkl
GANG_GANG_COCKATOO_4.jpg,,..\birds dataset validation set renamed\GANG_GANG_COCKATOO_4.jpg,..\birds dataset validation set renamed_processed_VGG\GANG_GANG_COCKATOO_4.pt,..\birds dataset validation set renamed_features_VGG\GANG_GANG_COCKATOO_4.pkl
GANG_GANG_COCKATOO_5.jpg,,..\birds dataset validation set renamed\GANG_GANG_COCKATOO_5.jpg,..\birds dataset validation set renamed_processed_VGG\GANG_GANG_COCKATOO_5.pt,..\birds dataset validation set renamed_features_VGG\GANG_GANG_COCKATOO_5.pkl
GILA_WOODPECKER_1.jpg,,..\birds dataset validation set renamed\GILA_WOODPECKER_1.jpg,..\birds dataset validation set renamed_processed_VGG\GILA_WOODPECKER_1.pt,..\birds dataset validation set renamed_features_VGG\GILA_WOODPECKER_1.pkl
GILA_WOODPECKER_2.jpg,,..\birds dataset validation set renamed\GILA_WOODPECKER_2.jpg,..\birds dataset validation set renamed_processed_VGG\GILA_WOODPECKER_2.pt,..\birds dataset validation set renamed_features_VGG\GILA_WOODPECKER_2.pkl
GILA_WOODPECKER_3.jpg,,..\birds dataset validation set renamed\GILA_WOODPECKER_3.jpg,..\birds dataset validation set renamed_processed_VGG\GILA_WOODPECKER_3.pt,..\birds dataset validation set renamed_features_VGG\GILA_WOODPECKER_3.pkl
GILA_WOODPECKER_4.jpg,,..\birds dataset validation set renamed\GILA_WOODPECKER_4.jpg,..\birds dataset validation set renamed_processed_VGG\GILA_WOODPECKER_4.pt,..\birds dataset validation set renamed_features_VGG\GILA_WOODPECKER_4.pkl
GILA_WOODPECKER_5.jpg,,..\birds dataset validation set renamed\GILA_WOODPECKER_5.jpg,..\birds dataset validation set renamed_processed_VGG\GILA_WOODPECKER_5.pt,..\birds dataset validation set renamed_features_VGG\GILA_WOODPECKER_5.pkl
GILDED_FLICKER_1.jpg,,..\birds dataset validation set renamed\GILDED_FLICKER_1.jpg,..\birds dataset validation set renamed_processed_VGG\GILDED_FLICKER_1.pt,..\birds dataset validation set renamed_features_VGG\GILDED_FLICKER_1.pkl
GILDED_FLICKER_2.jpg,,..\birds dataset validation set renamed\GILDED_FLICKER_2.jpg,..\birds dataset validation set renamed_processed_VGG\GILDED_FLICKER_2.pt,..\birds dataset validation set renamed_features_VGG\GILDED_FLICKER_2.pkl
GILDED_FLICKER_3.jpg,,..\birds dataset validation set renamed\GILDED_FLICKER_3.jpg,..\birds dataset validation set renamed_processed_VGG\GILDED_FLICKER_3.pt,..\birds dataset validation set renamed_features_VGG\GILDED_FLICKER_3.pkl
GILDED_FLICKER_4.jpg,,..\birds dataset validation set renamed\GILDED_FLICKER_4.jpg,..\birds dataset validation set renamed_processed_VGG\GILDED_FLICKER_4.pt,..\birds dataset validation set renamed_features_VGG\GILDED_FLICKER_4.pkl
GILDED_FLICKER_5.jpg,,..\birds dataset validation set renamed\GILDED_FLICKER_5.jpg,..\birds dataset validation set renamed_processed_VGG\GILDED_FLICKER_5.pt,..\birds dataset validation set renamed_features_VGG\GILDED_FLICKER_5.pkl
GLOSSY_IBIS_1.jpg,,..\birds dataset validation set renamed\GLOSSY_IBIS_1.jpg,..\birds dataset validation set renamed_processed_VGG\GLOSSY_IBIS_1.pt,..\birds dataset validation set renamed_features_VGG\GLOSSY_IBIS_1.pkl
GLOSSY_IBIS_2.jpg,,..\birds dataset validation set renamed\GLOSSY_IBIS_2.jpg,..\birds dataset validation set renamed_processed_VGG\GLOSSY_IBIS_2.pt,..\birds dataset validation set renamed_features_VGG\GLOSSY_IBIS_2.pkl
GLOSSY_IBIS_3.jpg,,..\birds dataset validation set renamed\GLOSSY_IBIS_3.jpg,..\birds dataset validation set renamed_processed_VGG\GLOSSY_IBIS_3.pt,..\birds dataset validation set renamed_features_VGG\GLOSSY_IBIS_3.pkl
GLOSSY_IBIS_4.jpg,,..\birds dataset validation set renamed\GLOSSY_IBIS_4.jpg,..\birds dataset validation set renamed_processed_VGG\GLOSSY_IBIS_4.pt,..\birds dataset validation set renamed_features_VGG\GLOSSY_IBIS_4.pkl
GLOSSY_IBIS_5.jpg,,..\birds dataset validation set renamed\GLOSSY_IBIS_5.jpg,..\birds dataset validation set renamed_processed_VGG\GLOSSY_IBIS_5.pt,..\birds dataset validation set renamed_features_VGG\GLOSSY_IBIS_5.pkl
GOLDEN_BOWER_BIRD_1.jpg,,..\birds dataset validation set renamed\GOLDEN_BOWER_BIRD_1.jpg,..\birds dataset validation set renamed_processed_VGG\GOLDEN_BOWER_BIRD_1.pt,..\birds dataset validation set renamed_features_VGG\GOLDEN_BOWER_BIRD_1.pkl
GOLDEN_BOWER_BIRD_2.jpg,,..\birds dataset validation set renamed\GOLDEN_BOWER_BIRD_2.jpg,..\birds dataset validation set renamed_processed_VGG\GOLDEN_BOWER_BIRD_2.pt,..\birds dataset validation set renamed_features_VGG\GOLDEN_BOWER_BIRD_2.pkl
GOLDEN_BOWER_BIRD_3.jpg,,..\birds dataset validation set renamed\GOLDEN_BOWER_BIRD_3.jpg,..\birds dataset validation set renamed_processed_VGG\GOLDEN_BOWER_BIRD_3.pt,..\birds dataset validation set renamed_features_VGG\GOLDEN_BOWER_BIRD_3.pkl
GOLDEN_BOWER_BIRD_4.jpg,,..\birds dataset validation set renamed\GOLDEN_BOWER_BIRD_4.jpg,..\birds dataset validation set renamed_processed_VGG\GOLDEN_BOWER_BIRD_4.pt,..\birds dataset validation set renamed_features_VGG\GOLDEN_BOWER_BIRD_4.pkl
GOLDEN_BOWER_BIRD_5.jpg,,..\birds dataset validation set renamed\GOLDEN_BOWER_BIRD_5.jpg,..\birds dataset validation set renamed_processed_VGG\GOLDEN_BOWER_BIRD_5.pt,..\birds dataset validation set renamed_features_VGG\GOLDEN_BOWER_BIRD_5.pkl
GOLDEN_CHEEKED_WARBLER_1.jpg,,..\birds dataset validation set renamed\GOLDEN_CHEEKED_WARBLER_1.jpg,..\birds dataset validation set renamed_processed_VGG\GOLDEN_CHEEKED_WARBLER_1.pt,..\birds dataset validation set renamed_features_VGG\GOLDEN_CHEEKED_WARBLER_1.pkl
GOLDEN_CHEEKED_WARBLER_2.jpg,,..\birds dataset validation set renamed\GOLDEN_CHEEKED_WARBLER_2.jpg,..\birds dataset validation set renamed_processed_VGG\GOLDEN_CHEEKED_WARBLER_2.pt,..\birds dataset validation set renamed_features_VGG\GOLDEN_CHEEKED_WARBLER_2.pkl
GOLDEN_CHEEKED_WARBLER_3.jpg,,..\birds dataset validation set renamed\GOLDEN_CHEEKED_WARBLER_3.jpg,..\birds dataset validation set renamed_processed_VGG\GOLDEN_CHEEKED_WARBLER_3.pt,..\birds dataset validation set renamed_features_VGG\GOLDEN_CHEEKED_WARBLER_3.pkl
GOLDEN_CHEEKED_WARBLER_4.jpg,,..\birds dataset validation set renamed\GOLDEN_CHEEKED_WARBLER_4.jpg,..\birds dataset validation set renamed_processed_VGG\GOLDEN_CHEEKED_WARBLER_4.pt,..\birds dataset validation set renamed_features_VGG\GOLDEN_CHEEKED_WARBLER_4.pkl
GOLDEN_CHEEKED_WARBLER_5.jpg,,..\birds dataset validation set renamed\GOLDEN_CHEEKED_WARBLER_5.jpg,..\birds dataset validation set renamed_processed_VGG\GOLDEN_CHEEKED_WARBLER_5.pt,..\birds dataset validation set renamed_features_VGG\GOLDEN_CHEEKED_WARBLER_5.pkl
GOLDEN_CHLOROPHONIA_1.jpg,,..\birds dataset validation set renamed\GOLDEN_CHLOROPHONIA_1.jpg,..\birds dataset validation set renamed_processed_VGG\GOLDEN_CHLOROPHONIA_1.pt,..\birds dataset validation set renamed_features_VGG\GOLDEN_CHLOROPHONIA_1.pkl
GOLDEN_CHLOROPHONIA_2.jpg,,..\birds dataset validation set renamed\GOLDEN_CHLOROPHONIA_2.jpg,..\birds dataset validation set renamed_processed_VGG\GOLDEN_CHLOROPHONIA_2.pt,..\birds dataset validation set renamed_features_VGG\GOLDEN_CHLOROPHONIA_2.pkl
GOLDEN_CHLOROPHONIA_3.jpg,,..\birds dataset validation set renamed\GOLDEN_CHLOROPHONIA_3.jpg,..\birds dataset validation set renamed_processed_VGG\GOLDEN_CHLOROPHONIA_3.pt,..\birds dataset validation set renamed_features_VGG\GOLDEN_CHLOROPHONIA_3.pkl
GOLDEN_CHLOROPHONIA_4.jpg,,..\birds dataset validation set renamed\GOLDEN_CHLOROPHONIA_4.jpg,..\birds dataset validation set renamed_processed_VGG\GOLDEN_CHLOROPHONIA_4.pt,..\birds dataset validation set renamed_features_VGG\GOLDEN_CHLOROPHONIA_4.pkl
GOLDEN_CHLOROPHONIA_5.jpg,,..\birds dataset validation set renamed\GOLDEN_CHLOROPHONIA_5.jpg,..\birds dataset validation set renamed_processed_VGG\GOLDEN_CHLOROPHONIA_5.pt,..\birds dataset validation set renamed_features_VGG\GOLDEN_CHLOROPHONIA_5.pkl
GOLDEN_EAGLE_1.jpg,,..\birds dataset validation set renamed\GOLDEN_EAGLE_1.jpg,..\birds dataset validation set renamed_processed_VGG\GOLDEN_EAGLE_1.pt,..\birds dataset validation set renamed_features_VGG\GOLDEN_EAGLE_1.pkl
GOLDEN_EAGLE_2.jpg,,..\birds dataset validation set renamed\GOLDEN_EAGLE_2.jpg,..\birds dataset validation set renamed_processed_VGG\GOLDEN_EAGLE_2.pt,..\birds dataset validation set renamed_features_VGG\GOLDEN_EAGLE_2.pkl
GOLDEN_EAGLE_3.jpg,,..\birds dataset validation set renamed\GOLDEN_EAGLE_3.jpg,..\birds dataset validation set renamed_processed_VGG\GOLDEN_EAGLE_3.pt,..\birds dataset validation set renamed_features_VGG\GOLDEN_EAGLE_3.pkl
GOLDEN_EAGLE_4.jpg,,..\birds dataset validation set renamed\GOLDEN_EAGLE_4.jpg,..\birds dataset validation set renamed_processed_VGG\GOLDEN_EAGLE_4.pt,..\birds dataset validation set renamed_features_VGG\GOLDEN_EAGLE_4.pkl
GOLDEN_EAGLE_5.jpg,,..\birds dataset validation set renamed\GOLDEN_EAGLE_5.jpg,..\birds dataset validation set renamed_processed_VGG\GOLDEN_EAGLE_5.pt,..\birds dataset validation set renamed_features_VGG\GOLDEN_EAGLE_5.pkl
